record,name,cpf,address,birthday,Gluconise,H2B4,H356,HB_A56,Adrino_posina,Gamma_R,Nitro_K,H278,Positron_L,Plate,Factor_risk,norm_gamma_type,Blood_type,Blood_Rh,Low_Risk,Medium_Risk,High_Risk
32789,Sr. Pedro Miguel Vieira,79160528303,"Trecho Novaes, 73
Vila Mangueiras
90886104 da Cunha do Campo / DF",2015-11-30,685.5455317944725,21.38638294861812,171.38638294861812,98.73036090989726,,4,2.654868191103011,1571.1819110301126,24.048681911030112,CS,3,0,O,+,True,False,False
34777,Pietra Oliveira,7425691876,"Lago Anthony Peixoto, 15
Boa Viagem
88748618 Lima / DF",2019-07-14,1034.3928565662811,108.59821414157027,258.5982141415703,111.24345363663241,Clinical Done,6,2.5421121979744163,443.6219797441642,22.921121979744164,DD,2,1,AB,+,False,True,True
62025,Isadora Alves,7195368475,"Sítio de Lima
Tupi A
06259391 Jesus / RS",2005-05-27,1170.264617189089,142.56615429727225,292.56615429727225,129.97381454652967,Uncovered,4,5.801246256757937,33034.962567579365,55.51246256757936,,8,1,O,-,False,True,False
62855,Igor Cavalcanti,67432980187,"Núcleo Isabel da Mota, 596
Santa Cruz
01747922 Rezende / PE",2023-01-31,770.5776192331585,42.64440480828963,192.64440480828964,129.97381454652967,Capsuled,3,2.8037454827711845,3059.954827711845,25.537454827711844,DD,4,1,O,+,False,True,False
79360,Joana Correia,62350841707,"Avenida de Freitas, 77
Olhos D'água
06080-517 Lopes / RO",2016-03-08,926.9721250368783,81.74303125921956,231.74303125921958,111.24345363663241,Covered,6,2.6462968207231015,1485.4682072310165,23.962968207231018,,3,1,AB,+,False,True,True
53281,Benício Melo,78632401580,"Colônia de das Neves, 80
Vila Da Amizade
53110-535 Barros / AC",2002-09-17,950.0041036497421,87.50102591243554,237.50102591243552,111.24345363663241,Covered,3,3.6649329001461037,11671.829001461036,34.149329001461034,DD,6,1,O,+,False,True,True
98490,Davi Luiz Duarte,68295310470,"Quadra Oliveira, 86
Estrela
68783864 Carvalho de Barbosa / MS",2020-02-07,570.4066287307767,-7.398342817305831,142.60165718269417,98.73036090989726,,5,2.9682948877823314,4705.448877823313,27.182948877823314,B,4,0,B,+,True,False,False
82766,Dr. Raul Cardoso,58069421398,"Campo Nathan Peixoto, 39
Vila Das Oliveiras
99708-649 Fogaça do Amparo / RN",2021-11-29,1387.223404929277,196.80585123231924,346.80585123231924,98.73036090989726,Clinical Done,3,3.4757221545299615,9779.721545299613,32.257221545299615,B,6,1,O,+,True,False,False
68291,Paulo Caldeira,57410896230,"Loteamento Raquel Sales, 1
Grota
84503813 da Cunha / GO",2007-06-03,1140.941174280213,135.23529357005327,285.2352935700533,98.73036090989726,,4,3.7256937249331403,12279.437249331404,34.7569372493314,,6,1,O,-,True,False,False
45621,Dra. Agatha Gomes,53706149893,"Estrada de Moraes, 29
Frei Leopoldo
59941530 Novaes / AL",2018-11-22,924.4003023994592,81.10007559986481,231.1000755998648,129.97381454652967,Clinical Done,6,3.5850330936153973,10872.830936153974,33.35033093615397,B,6,0,,+,False,True,False
36468,Sarah Nascimento,35972460874,"Ladeira de Araújo, 48
Conjunto Bonsucesso
84606567 da Cunha / SC",2022-12-01,766.484928415337,41.62123210383426,191.62123210383425,98.73036090989726,Covered,8,2.75736437839622,2596.1437839622,25.0736437839622,B,4,0,A,+,True,False,False
92950,Yago da Mata,54230761880,"Condomínio Moreira, 4
Planalto
40323712 Carvalho do Campo / RO",2022-09-08,1178.8099898073865,144.7024974518466,294.7024974518466,98.73036090989726,Clinical Done,4,4.029578410374921,15318.284103749205,37.795784103749206,X,6,1,,+,True,False,False
97886,Maria Alice Castro,19476350261,"Jardim Nogueira
Marçola
32998-393 Cardoso / SP",2019-04-05,909.6965520851968,77.42413802129921,227.4241380212992,111.24345363663241,,6,2.5736140684516164,758.6406845161658,23.236140684516165,DD,3,1,AB,+,False,True,True
67769,Giovanna Ferreira,79081342622,"Loteamento Thiago Cardoso, 40
Novo Santa Cecilia
31047448 Duarte / BA",2020-11-15,1008.7477232019618,102.18693080049043,252.18693080049044,98.73036090989726,Clinical Done,4,4.051842416058563,15540.924160585635,38.01842416058564,A,6,0,A,+,True,False,False
62865,Ian Melo,2379168431,"Condomínio Nogueira, 41
Mirante
88289-589 Lima / BA",2022-03-10,1074.739753784248,118.68493844606198,268.684938446062,129.97381454652967,Capsuled,6,2.6771494509696074,1793.9945096960723,24.271494509696073,B,3,0,O,+,False,True,False
90785,Dr. João Pedro Almeida,28760439122,"Viela das Neves, 2
Monte Azul
50971-104 das Neves das Pedras / BA",2017-01-22,1231.4147462243698,157.85368655609244,307.85368655609244,98.73036090989726,Uncovered,4,3.0192100992560698,5214.600992560698,27.692100992560697,DD,5,1,AB,-,True,False,False
66142,Maria Clara Mendes,36180574901,"Pátio de da Conceição, 52
Jardim Felicidade
18610-559 da Costa / SE",2000-07-24,920.2141736206275,80.05354340515689,230.0535434051569,98.73036090989726,Uncovered,2,2.506217121398256,84.67121398255867,22.56217121398256,B,1,0,A,+,True,False,False
69903,Kaique Pires,93250847160,"Ladeira Ana Cunha, 488
Vila Copacabana
54211-496 Cunha / MG",2014-12-14,629.2219058350641,7.305476458766037,157.30547645876604,129.97381454652967,Covered,2,2.6777546915351653,1800.046915351654,24.277546915351653,X,3,1,,-,False,True,False
27111,Nina Carvalho,47589103241,"Jardim Campos, 73
Lourdes
05026528 Novaes / RR",2007-02-06,1104.1126658459682,126.02816646149202,276.02816646149205,129.97381454652967,,4,3.6327655892845394,11350.155892845396,33.8276558928454,B,6,1,B,+,False,True,False
70127,Matheus Teixeira,58476210949,"Residencial Rodrigues, 96
Vila Calafate
13666930 Cavalcanti de Dias / PE",2004-06-08,870.4435091274681,67.61087728186703,217.61087728186703,129.97381454652967,Clinical Done,4,3.8868710862674316,13891.210862674314,36.36871086267431,CS,6,1,O,-,False,True,False
61232,Sra. Fernanda da Cunha,41807369269,"Pátio Vitor Gabriel Dias, 21
Jonas Veiga
41108261 Ramos de Goiás / AL",2009-03-24,1097.7611976507092,124.44029941267728,274.4402994126773,129.97381454652967,Uncovered,3,4.910080033781527,24123.300337815268,46.600800337815265,B,7,0,AB,-,False,True,False
71220,Isaac Ferreira,52397610868,"Recanto da Conceição
Heliopolis
67990952 da Mata / MS",2014-03-10,663.498566496148,15.874641624036983,165.874641624037,129.97381454652967,Covered,4,3.045116322760851,5473.663227608511,27.95116322760851,X,5,0,A,+,False,True,False
74974,João Sales,85762490149,"Vale Cardoso, 5
Alta Tensão 2ª Seção
67767271 Moura de Nogueira / SP",2014-04-06,691.7462302665915,22.936557566647892,172.93655756664788,129.97381454652967,Covered,1,3.442450945263345,9447.009452633449,31.92450945263345,B,5,0,O,+,False,True,False
98961,Lavínia Moreira,48260379538,"Sítio Esther Nogueira, 707
Das Industrias I
87063272 Barros / AC",2001-08-12,680.9926659820342,20.248166495508556,170.24816649550854,129.97381454652967,,0,3.177358080238297,6796.08080238297,29.27358080238297,DD,5,1,O,+,False,True,False
88244,Emanuella Rezende,24708615353,"Parque de Ferreira, 57
Vila Copasa
36523-758 da Rocha / PE",2016-03-24,994.9630625962893,98.74076564907233,248.74076564907233,129.97381454652967,Covered,4,2.5257368632244623,279.868632244624,22.757368632244624,DD,2,0,B,+,False,True,False
99102,Dra. Eloah Correia,78314096539,"Trecho de Nascimento, 67
Floresta
11779-572 da Mata / MG",2003-12-31,845.4509516951825,61.36273792379565,211.36273792379563,129.97381454652967,,2,3.0947050531911637,5969.550531911638,28.44705053191164,CS,5,1,A,+,False,True,False
33829,Eduarda Pires,97813526473,"Chácara Milena Caldeira
Nova Suíça
71820962 Martins dos Dourados / SP",2009-07-26,948.3894279906269,87.09735699765673,237.09735699765673,111.24345363663241,Covered,6,3.6694098361689234,11716.598361689234,34.194098361689235,CS,6,0,A,-,False,True,True
77490,Sophie Santos,10746538901,"Sítio de Vieira, 76
São Bernardo
29427298 Melo / AP",2015-03-22,1046.2998362520252,111.57495906300633,261.5749590630063,98.73036090989726,Clinical Done,5,3.629709619842836,11319.596198428359,33.797096198428356,X,6,0,,+,True,False,False
93658,Gabriela Rodrigues,59140263851,"Setor Levi Nunes, 7
Vitoria
07269121 Santos do Sul / RJ",2003-03-16,1109.9547566432236,127.4886891608059,277.4886891608059,98.73036090989726,Capsuled,6,2.847340539860653,3495.905398606531,25.97340539860653,B,4,1,A,+,True,False,False
41666,Bruna Peixoto,19307652406,"Aeroporto de Moura, 232
Minas Caixa
38486264 Costa / SC",2001-12-14,1057.2394658078806,114.30986645197018,264.30986645197015,129.97381454652967,Uncovered,2,4.599443873262444,21016.938732624436,43.49443873262444,B,7,0,B,+,False,True,False
49729,Manuela Viana,38257490105,"Colônia Bernardo das Neves
Minas Brasil
08246548 Moreira do Amparo / TO",2003-07-11,791.0224859901932,47.755621497548304,197.7556214975483,129.97381454652967,Uncovered,6,3.975010664260856,14772.606642608558,37.25010664260856,B,6,1,,+,False,True,False
17878,Mariana Cunha,24530786153,"Conjunto das Neves, 342
Cruzeiro
62414267 da Conceição / MS",2019-11-04,904.8691513304356,76.21728783260889,226.2172878326089,98.73036090989726,Covered,7,4.422243118788749,19244.931187887494,41.722431187887494,DD,7,1,,-,True,False,False
18426,Alice Farias,79208561402,"Avenida da Cruz, 51
Vila Betânia
24396-506 Caldeira de Minas / MA",2022-01-08,894.9974205797997,73.74935514494994,223.74935514494993,129.97381454652967,Uncovered,3,5.2670346186421675,27692.84618642168,50.17034618642168,,7,0,AB,+,False,True,False
46075,André Santos,82530714690,"Via Eduarda Ferreira, 64
Primeiro De Maio
85614082 Nascimento do Galho / RN",2007-01-24,938.4263868894822,84.60659672237055,234.60659672237054,98.73036090989726,Clinical Done,2,2.7678845711246742,2701.3457112467418,25.17884571124674,A,4,0,B,+,True,False,False
47237,Otávio Moraes,97681425020,"Parque de Moura, 3
Salgado Filho
02460-987 Santos / PE",2009-05-13,1306.7389983869862,176.68474959674657,326.68474959674654,98.73036090989726,,3,3.763315527756677,12655.65527756677,35.13315527756677,DD,6,0,A,+,True,False,False
9200,Julia da Cunha,5631497280,"Trecho Rocha, 417
Nova Gameleira
78008449 Nogueira da Praia / BA",2013-12-21,1242.3055917864947,160.57639794662367,310.5763979466237,111.24345363663241,Covered,4,2.544947671240745,471.9767124074469,22.949476712407446,X,2,1,B,+,False,True,True
62091,Pietra da Costa,13095867484,"Rua Jesus, 88
Vila Ecológica
05797-967 da Conceição de Monteiro / PI",2001-06-16,1112.8577176537672,128.21442941344176,278.2144294134418,98.73036090989726,Clinical Done,7,2.861866405577354,3641.164055773539,26.11866405577354,B,4,0,O,+,True,False,False
83556,Sr. Thiago Cunha,28061954389,"Pátio de Vieira, 98
Vila Aeroporto Jaraguá
27396-793 Pereira Paulista / CE",2001-01-14,696.94148768858,24.235371922144992,174.235371922145,98.73036090989726,Uncovered,1,3.15980618685066,6620.561868506597,29.098061868506598,B,5,0,O,+,True,False,False
33194,Juan Rocha,63174290570,"Lago João Gabriel Alves, 18
Cidade Jardim Taquaril
29715489 Nogueira / PR",2019-07-14,941.3534871727805,85.33837179319512,235.33837179319514,98.73036090989726,Uncovered,7,2.953217841672342,4554.678416723419,27.03217841672342,X,4,1,B,+,True,False,False
251,Helena da Paz,21408739631,"Residencial Cauã da Conceição, 66
Sagrada Família
24492-585 Silva / PR",2005-11-19,877.1449246801674,69.28623117004183,219.28623117004184,129.97381454652967,,7,2.7212369210556635,2234.8692105566347,24.712369210556634,X,4,0,AB,+,False,True,False
39054,Bruno Alves,83521706435,"Feira Helena Barbosa, 64
Marilandia
25543-615 Fogaça / AC",2011-09-12,1236.3551668805385,159.08879172013462,309.0887917201346,129.97381454652967,Capsuled,6,3.699596820320983,12018.468203209828,34.49596820320983,B,6,1,AB,+,False,True,False
71124,Thiago Santos,56702183968,"Núcleo Santos, 53
Lorena
65794061 Pereira de Silveira / PB",2017-01-25,948.8242604237435,87.20606510593585,237.20606510593586,98.73036090989726,,4,5.094303504651913,25965.535046519133,48.44303504651913,,7,0,,+,True,False,False
61184,Júlia Gonçalves,49215036725,"Recanto de Lima, 61
Estoril
22158-204 Viana das Pedras / DF",2009-09-22,1168.4290533913,142.10726334782495,292.107263347825,98.73036090989726,Covered,2,2.6052027353475955,1074.527353475956,23.552027353475957,X,3,1,B,+,True,False,False
70659,Lara Cunha,62053849142,"Viela de Pires, 53
Caiçara - Adelaide
34536343 Gomes / ES",2020-01-01,997.2479584713835,99.3119896178459,249.31198961784588,129.97381454652967,Uncovered,9,2.7615435306513967,2637.9353065139676,25.115435306513966,CS,4,1,B,+,False,True,False
83175,Isaac Novaes,13082769586,"Via Evelyn Oliveira
Vila Havaí
05427-323 da Cruz / ES",2022-02-14,706.0512950042619,26.512823751065454,176.51282375106547,111.24345363663241,Uncovered,5,2.83525810009995,3375.081000999504,25.852581000999503,X,4,1,A,+,False,True,True
62907,Maria Clara Costa,82793154032,"Rodovia de Sales
Cruzeiro
01576-623 Melo Alegre / SC",2013-04-22,876.8285311911787,69.20713279779467,219.20713279779469,98.73036090989726,Clinical Done,5,3.6025391584482964,11047.891584482963,33.52539158448296,B,6,1,,+,True,False,False
76124,Olivia Silveira,51806294702,"Praça Alícia Pereira, 46
Barão Homem De Melo 2ª Seção
09096519 Cardoso / RN",2014-07-20,1239.4381805809512,159.8595451452378,309.8595451452378,111.24345363663241,Clinical Done,3,2.9887657121180813,4910.157121180814,27.387657121180816,B,5,0,B,+,False,True,True
65712,Murilo Oliveira,97321680487,"Rua de Rocha, 8
Sion
18149-828 Melo / PE",2009-07-06,1006.3603761846393,101.59009404615982,251.59009404615983,98.73036090989726,Clinical Done,8,3.9507160629234255,14529.660629234255,37.00716062923426,,6,1,O,+,True,False,False
80777,Levi da Conceição,39541026761,"Estação Carvalho, 17
Sion
15234705 Nascimento do Amparo / PB",2016-12-21,1163.3219880459678,140.83049701149199,290.83049701149196,98.73036090989726,,3,2.600534778466572,1027.847784665722,23.505347784665723,B,3,1,AB,+,True,False,False
11374,Laís Pinto,46209178340,"Campo Juan Porto, 824
São Benedito
92771-951 Melo / SE",2007-11-17,1185.0650378284001,146.26625945710003,296.26625945710003,98.73036090989726,Uncovered,7,3.1165203419422367,6187.703419422367,28.66520341942237,X,5,0,O,+,True,False,False
15239,Maria Clara Correia,83725419655,"Sítio Rocha, 206
Esperança
70597524 Silva do Amparo / AC",2000-12-22,1214.7834115362111,153.69585288405278,303.6958528840528,111.24345363663241,Covered,8,2.846180469900948,3484.3046990094786,25.961804699009477,A,4,1,O,+,False,True,True
29847,Miguel Lopes,1789546249,"Largo Francisco Mendes, 1
Estoril
21495348 da Costa / MT",2011-10-27,1070.0297609915842,117.50744024789604,267.50744024789606,129.97381454652967,Covered,4,3.2203449902818466,7225.949902818466,29.703449902818466,DD,5,1,O,+,False,True,False
31750,Sr. Ryan Barbosa,19537624099,"Setor Ana Julia da Cruz, 17
Vila Santo Antônio
98661333 Campos / DF",2021-06-29,1248.484508207853,162.12112705196327,312.12112705196324,129.97381454652967,,2,2.645887910791003,1481.3791079100306,23.95887910791003,X,3,0,O,+,False,True,False
92356,Dra. Isis Costela,71395420823,"Condomínio Almeida, 14
Santo André
86168-721 Aragão / TO",2023-04-01,1003.5382204036368,100.8845551009092,250.8845551009092,98.73036090989726,Clinical Done,3,3.090585810601982,5928.35810601982,28.40585810601982,X,5,1,AB,+,True,False,False
25554,André Monteiro,10476589258,"Condomínio Lara Silveira
Cdi Jatoba
94723688 Melo / SC",2022-07-17,1309.001612092489,177.25040302312226,327.25040302312226,98.73036090989726,Clinical Done,4,3.2264722460255415,7287.222460255412,29.764722460255413,DD,5,0,A,-,True,False,False
28384,Pedro Martins,70183465920,"Campo Lima, 41
Vila Da Luz
42479-472 da Mata / SC",2013-10-02,1033.7239091386245,108.43097728465614,258.43097728465614,98.73036090989726,Uncovered,7,2.9219089935318308,4241.589935318309,26.71908993531831,X,4,0,A,-,True,False,False
16779,Augusto da Cruz,42956810758,"Loteamento Vitor Hugo da Cruz, 617
Nova Suíça
39174-089 Pires / RS",2004-03-02,1240.589677697477,160.14741942436928,310.1474194243693,111.24345363663241,Covered,7,3.308898682599399,8111.486825993989,30.588986825993988,B,5,0,AB,+,False,True,True
31257,Kevin Nogueira,78146509258,"Praça João Miguel Freitas
Antonio Ribeiro De Abreu 1ª Seção
27458491 Pinto Paulista / ES",2006-03-21,1006.3140017505709,101.57850043764275,251.57850043764273,98.73036090989726,Covered,3,3.7527806804218278,12550.306804218275,35.02780680421827,X,6,1,,+,True,False,False
71261,Marina Rodrigues,56047932134,"Estrada de Nunes, 3
Beira Linha
88457-288 Ramos / SE",2015-04-20,840.3296974695711,60.082424367392775,210.08242436739278,111.24345363663241,Uncovered,4,3.5902867893908814,10925.367893908815,33.40286789390881,CS,6,0,AB,+,False,True,True
72287,Maria Sophia Jesus,98152076449,"Trecho Gabrielly Moura, 64
Universo
69351-509 da Costa / RR",2017-11-10,935.9442605700892,83.9860651425223,233.9860651425223,129.97381454652967,,6,2.9395467574575322,4417.96757457532,26.89546757457532,,4,1,,+,False,True,False
98447,Esther Lima,3281647987,"Loteamento de Teixeira, 25
Urca
85866376 Silva / RO",2022-09-17,1277.9651914258448,169.4912978564612,319.4912978564612,111.24345363663241,Capsuled,7,2.5796699272870742,819.199272870743,23.296699272870743,DD,3,0,A,-,False,True,True
46186,Maria Fernanda da Luz,48029176350,"Trevo Noah Castro, 92
Santa Isabel
05096-081 da Mota de da Cruz / AM",2021-09-29,1001.3500555437727,100.33751388594317,250.33751388594317,129.97381454652967,Clinical Done,7,4.293793665349404,17960.43665349404,40.437936653494035,B,7,1,AB,-,False,True,False
86877,Maria Barbosa,84352917079,"Residencial de Novaes, 91
Vila Olhos D'água
13726-346 Monteiro dos Dourados / PB",2006-10-12,882.5158200928548,70.6289550232137,220.6289550232137,129.97381454652967,Capsuled,9,5.107000579048569,26092.50579048569,48.570005790485695,B,7,1,O,+,False,True,False
49131,Sra. Maria Fernanda Moraes,64321795052,"Parque Barros
Mala E Cuia
33463-112 da Rocha da Serra / RS",2007-07-27,1221.442698912276,155.360674728069,305.360674728069,98.73036090989726,Uncovered,7,2.766786164370361,2690.3616437036108,25.16786164370361,,4,0,AB,+,True,False,False
97023,Amanda Rodrigues,5879461300,"Vale de da Cunha, 27
Lindéia
75568-143 Duarte do Norte / RJ",2000-12-03,1239.2362424970527,159.80906062426317,309.80906062426317,98.73036090989726,Clinical Done,5,2.50152490075762,37.74900757620121,22.5152490075762,DD,1,0,A,-,True,False,False
28231,Gabrielly da Rosa,86193724591,"Quadra Bruna Fogaça, 2
Castelo
05371320 Rezende / AL",2010-09-18,1340.0537631396821,185.01344078492053,335.01344078492053,129.97381454652967,Uncovered,5,3.153228594225473,6554.785942254733,29.03228594225473,CS,5,1,AB,+,False,True,False
84987,Emanuel Sales,89153672003,"Setor Farias, 92
Álvaro Camargos
63540-507 Cardoso da Mata / PI",2002-04-10,1041.0292903728853,110.25732259322133,260.2573225932213,129.97381454652967,Capsuled,2,3.455399976034123,9576.499760341232,32.05399976034123,A,5,0,O,+,False,True,False
2511,Bruna Oliveira,30216879469,"Largo Costa, 96
Eymard
55643234 Souza / SP",2010-07-09,907.9600838735647,76.99002096839118,226.99002096839118,129.97381454652967,Uncovered,6,3.557987868615223,10602.378686152233,33.079878686152234,,6,1,AB,+,False,True,False
39747,Maria Sophia Cavalcanti,14825936024,"Praça de da Cruz, 11
Tupi B
65359994 Pereira / RS",2009-11-25,892.7788011908183,73.19470029770457,223.19470029770457,98.73036090989726,Capsuled,4,3.4252295345770083,9274.795345770086,31.752295345770086,B,5,1,,-,True,False,False
20293,Bruno Campos,8217394687,"Parque Mendes, 4
Conjunto Floramar
42718-436 Correia / AC",2013-09-22,1030.2212367322527,107.55530918306317,257.5553091830632,98.73036090989726,Uncovered,3,3.6352727664335576,11375.227664335576,33.852727664335575,X,6,0,B,-,True,False,False
52357,Luigi Teixeira,6135472925,"Quadra Vitor Gabriel Rocha, 27
Barroca
97445265 Pires dos Dourados / DF",2003-05-18,769.011194477089,42.252798619272255,192.25279861927226,98.73036090989726,Uncovered,7,3.8214252805547924,13236.752805547923,35.71425280554792,X,6,1,,+,True,False,False
49340,Sra. Cecília Silveira,41398760501,"Largo de Pereira, 87
Vila São Francisco
56133481 Moura de Freitas / SP",2008-03-28,600.1713665028742,0.04284162571855177,150.04284162571855,98.73036090989726,Covered,6,4.354129648090598,18563.796480905985,41.041296480905984,A,7,1,A,-,True,False,False
65493,Camila da Cruz,82347106562,"Campo Gonçalves, 787
Marajó
89898-304 Cardoso de Rocha / RO",2007-11-20,1022.938131426717,105.73453285667925,255.73453285667924,98.73036090989726,Clinical Done,4,3.355951133622002,8582.01133622002,31.05951133622002,A,5,1,A,-,True,False,False
2833,Felipe Campos,89027164576,"Jardim de da Conceição, 442
Nova Suíça
87295-341 da Mota do Galho / AL",2018-04-29,1316.9662086297756,179.2415521574439,329.2415521574439,129.97381454652967,Uncovered,3,2.5338932078152134,361.4320781521363,22.838932078152137,B,2,1,AB,+,False,True,False
29566,Arthur Pinto,71089543620,"Conjunto da Paz, 65
Camponesa 1ª Seção
53524478 Moraes de Almeida / AC",2004-02-02,1126.242189529244,131.56054738231097,281.560547382311,111.24345363663241,Capsuled,8,5.197652438810165,26999.024388101654,49.47652438810165,DD,7,0,O,+,False,True,True
85926,Emanuella Nogueira,47921856373,"Viaduto da Rosa, 19
Conjunto Jatoba
58185552 Castro / RN",2003-02-23,1105.6526805539488,126.41317013848722,276.4131701384872,129.97381454652967,,8,3.0399602978544435,5422.102978544434,27.899602978544436,B,5,0,AB,-,False,True,False
17649,Sra. Joana Campos,30621859451,"Trecho Dias, 98
Vila Santa Monica 1ª Seção
49287-636 Teixeira de Martins / PR",2011-07-09,784.7865226356394,46.19663065890984,196.19663065890984,98.73036090989726,Covered,10,3.129625017263006,6318.750172630059,28.79625017263006,DD,5,0,,+,True,False,False
69491,Maria Eduarda Rodrigues,41295067307,"Núcleo da Mata, 63
Cabana Do Pai Tomás
15762-408 da Cunha da Serra / RR",2000-12-27,1331.0461401666353,182.76153504165882,332.7615350416588,129.97381454652967,Capsuled,5,3.4651236840277906,9673.736840277905,32.1512368402779,B,5,0,B,+,False,True,False
73729,Larissa Moura,26381457937,"Loteamento Jesus, 4
Vila Cloris
03939000 Gonçalves / CE",2005-08-26,1337.93854285388,184.48463571347003,334.48463571347,129.97381454652967,Covered,9,2.823596061643698,3258.4606164369775,25.735960616436977,B,4,1,,+,False,True,False
80399,Ryan Jesus,53076148290,"Chácara de da Luz, 89
Vila Real 2ª Seção
13074-841 Lopes do Oeste / AP",2016-12-19,694.851663690677,23.712915922669268,173.71291592266925,98.73036090989726,Clinical Done,6,4.901544309983638,24037.943099836386,46.51544309983639,X,7,1,O,+,True,False,False
75953,Sophie Sales,7198463231,"Vila Nascimento, 60
Vila Tirol
02498422 Silveira do Amparo / BA",2021-12-16,1223.4151561112724,155.8537890278181,305.8537890278181,111.24345363663241,,7,3.5726622661183365,10749.122661183363,33.22662266118336,CS,6,1,AB,+,False,True,True
50455,Luiza Azevedo,78623095103,"Campo de Caldeira, 70
Boa Viagem
44528899 Cardoso / AP",2022-04-30,1009.9365304489373,102.48413261223432,252.48413261223433,129.97381454652967,Covered,7,2.6432819173726565,1455.319173726567,23.932819173726568,DD,3,1,AB,+,False,True,False
15867,Sr. Ian Ramos,34278951655,"Vale Jesus
Vila Nova Cachoeirinha 3ª Seção
38232639 Cunha / PI",2001-10-17,725.8178371353011,31.454459283825287,181.4544592838253,98.73036090989726,Uncovered,9,2.9676272423106713,4698.772423106714,27.176272423106713,CS,4,1,,-,True,False,False
43683,Lorena Peixoto,25094871323,"Loteamento Barros, 91
Lagoinha Leblon
86105261 Costa / SC",2020-08-24,1038.8479294963738,109.71198237409347,259.71198237409345,129.97381454652967,,4,2.7398354138529974,2420.854138529974,24.898354138529974,X,4,1,A,+,False,True,False
17482,João Guilherme Rocha,73124809505,"Loteamento Fogaça, 77
São Jorge 1ª Seção
51113-352 Rodrigues de Barbosa / SP",2016-01-27,1187.2690776294507,146.81726940736266,296.8172694073627,98.73036090989726,Clinical Done,9,3.085774622837625,5880.246228376246,28.357746228376246,B,5,0,A,+,True,False,False
23592,Ana Laura da Cunha,83250961442,"Residencial Costela, 1
Vila Fumec
15621-902 Ferreira das Flores / TO",2012-01-25,630.3675890756995,7.591897268924853,157.59189726892487,111.24345363663241,Clinical Done,6,2.731015728668474,2332.6572866847423,24.810157286684742,DD,4,1,,+,False,True,True
34409,Evelyn Pereira,21853670995,"Ladeira Gonçalves, 4
Morro Dos Macacos
38223-215 Silveira / RR",2005-12-23,825.0494431399435,56.262360784985866,206.26236078498587,129.97381454652967,Clinical Done,3,2.6030464112956047,1052.9641129560448,23.530464112956047,DD,3,1,O,-,False,True,False
4401,Eduarda da Luz,23169870440,"Jardim Gonçalves, 9
Esplanada
59199572 Freitas / AP",2022-12-19,1536.3676720932226,234.09191802330568,384.09191802330565,129.97381454652967,Capsuled,6,2.886338997588601,3885.889975886008,26.363389975886008,DD,4,1,AB,+,False,True,False
84764,Maria Julia Correia,64970251380,"Parque Cardoso, 90
Álvaro Camargos
83219-619 Almeida / DF",2018-12-10,1150.7720934101317,137.69302335253295,287.6930233525329,111.24345363663241,Uncovered,3,2.644428715672407,1466.7871567240693,23.94428715672407,DD,3,1,AB,-,False,True,True
89255,Dr. Levi Moura,58349276100,"Lago de Araújo, 21
Alta Tensão 1ª Seção
28893805 Cunha / AP",2011-05-08,994.8838300279796,98.7209575069949,248.7209575069949,98.73036090989726,Clinical Done,4,2.535653094571655,379.0309457165491,22.85653094571655,A,2,0,A,-,True,False,False
21007,Laís Azevedo,2387951603,"Residencial Emanuel da Rosa, 9
Conjunto Califórnia I
31994-233 Barbosa / RO",2017-08-08,910.5283861298547,77.63209653246365,227.63209653246366,129.97381454652967,,4,3.1899395953728584,6921.895953728582,29.399395953728582,B,5,1,,+,False,True,False
69741,Leonardo da Costa,23469801533,"Vale Pinto, 2
Satelite
64386-141 da Mata da Serra / MT",2022-05-25,1030.0155911283423,107.50389778208557,257.5038977820856,129.97381454652967,Clinical Done,2,3.4279397843104253,9301.897843104252,31.779397843104253,CS,5,1,,-,False,True,False
40920,Sra. Ana Clara Duarte,9167248322,"Vila Almeida, 49
Tupi B
63316-588 Cardoso / PI",2017-01-18,769.1853284537729,42.29633211344323,192.2963321134432,129.97381454652967,Capsuled,6,2.7187415429807866,2209.9154298078656,24.687415429807867,X,4,0,O,-,False,True,False
97057,Enrico Costela,41928076378,"Trevo de Rocha, 65
Mariano De Abreu
56237531 Moraes / MS",2003-03-13,1199.7680724319941,149.94201810799854,299.94201810799854,129.97381454652967,,5,2.9315911208077425,4338.411208077423,26.815911208077424,DD,4,0,AB,-,False,True,False
83792,Ana Lívia Peixoto,5931472606,"Rodovia Gonçalves, 80
Brasil Industrial
99135249 Pinto / DF",2008-03-24,856.678612306527,64.16965307663176,214.16965307663176,129.97381454652967,,5,3.1043387184806215,6065.887184806214,28.543387184806214,,5,1,O,+,False,True,False
18815,Bryan Novaes,40326159770,"Aeroporto Maria Julia Santos, 42
Granja Werneck
28067-854 da Paz da Praia / RJ",2016-08-19,850.1461746029555,62.536543650738885,212.53654365073888,98.73036090989726,Uncovered,6,2.7914733982955084,2937.233982955083,25.414733982955084,CS,4,0,O,-,True,False,False
20374,Alana Cunha,65302819759,"Alameda Evelyn da Cruz, 90
Heliopolis
88880-458 Novaes de Martins / RS",2000-05-30,1002.6660511532461,100.66651278831154,250.66651278831154,98.73036090989726,Uncovered,3,2.912533487840586,4147.83487840586,26.62533487840586,B,4,0,,+,True,False,False
