record,name,cpf,address,birthday,Gluconise,H2B4,H356,HB_A56,Adrino_posina,Gamma_R,Nitro_K,H278,Positron_L,Plate,Factor_risk,norm_gamma_type,Blood_type,Blood_Rh,Low_Risk,Medium_Risk,High_Risk
90157,Leandro Dias,47806932178,"Avenida de Lopes
Horto
58640605 Pires / SC",2022-07-21,1233.0355,158.26,308.26,136.55,Clinical Done,5,2.97,4679.11,27.1566,DD,4,1,O,+,False,True,False
12814,Emanuella da Luz,79352816021,"Pátio da Costa, 224
João Paulo Ii
78964280 Alves / PR",2000-02-14,1038.0796,109.52,259.52,103.66,Clinical Done,4,3.82,13189.53,35.667,,6,0,O,+,True,False,False
83679,Milena Costela,90548671249,"Passarela de Nunes
Túnel De Ibirité
95460585 da Paz Verde / PB",2016-04-11,961.672,90.42,240.42,112.89,Uncovered,7,3.57,10717.8,33.1953,X,6,0,O,+,False,True,True
100,Laís Carvalho,83012754644,"Recanto Rafael Viana, 2
Brasil Industrial
13694428 da Cruz de Minas / ES",2019-10-28,1102.5164,125.63,275.63,103.66,Uncovered,8,4.11,16125.53,38.603,CS,6,0,,+,True,False,False
76645,Sr. João Lucas Santos,97324560199,"Pátio Dias, 7
Ouro Preto
88049073 Barros de Nunes / RN",2016-01-03,1071.5014,117.88,267.88,136.55,Uncovered,4,2.89,3948.7,26.4262,,4,0,,-,False,True,False
15111,Helena Nunes,28571360480,"Lago Letícia Sales, 85
Conjunto Califórnia I
50508027 Pires / TO",2011-12-23,781.9801,45.5,195.5,136.55,Uncovered,4,4.46,19575.58,42.0531,X,7,0,O,+,False,True,False
29412,Sophie das Neves,20981645720,"Lago Isis Oliveira, 91
Ernesto Nascimento
58565698 Azevedo do Campo / PA",2007-08-29,1257.8157,164.45,314.45,103.66,Covered,9,3.47,9714.77,32.1923,X,5,1,B,+,True,False,False
15963,Maysa Ferreira,52197430661,"Esplanada Costa
Confisco
46369-890 Lopes / RJ",2010-01-03,1015.141,103.79,253.79,136.55,Covered,4,3.09,5944.65,28.4221,,5,1,O,+,False,True,False
87073,Luiz Henrique Campos,27508413997,"Colônia de Cunha, 37
Boa União 2ª Seção
78846274 Vieira / SP",2013-11-18,905.441,,226.36,136.55,Uncovered,3,4.58,20845.84,43.3233,CS,7,1,AB,+,False,True,False
78338,Helena Jesus,91625803451,"Trevo de Viana, 980
Vila Esplanada
84134-136 Sales / SP",2003-08-03,984.5872,96.15,246.15,112.89,Covered,6,4.36,18612.61,41.0901,B,7,1,A,-,False,True,True
50953,Sr. Kaique Moreira,51732460906,"Morro de da Rocha
Jardim Atlântico
75813-923 Costela / RJ",2005-06-03,1053.4422,113.36,263.36,103.66,Uncovered,7,3.32,8205.39,30.6829,A,5,0,O,+,True,False,False
66191,Lavínia Freitas,43158962098,"Vila de Martins, 50
Carlos Prates
50297283 da Mota / AL",2001-10-28,1053.3761,113.34,263.34,136.55,Covered,6,6.73,42291.5,64.769,B,8,0,A,+,False,True,False
15889,Mariana da Mota,37825904656,"Morro Luiz Felipe Araújo
Rio Branco
79877941 da Costa do Amparo / RO",2015-02-05,1216.9147,154.23,304.23,136.55,Clinical Done,6,4.02,15223.76,37.7013,DD,6,0,O,+,False,True,False
57084,Gabrielly Teixeira,49203168796,"Viaduto Ferreira, 68
Parque São Pedro
90359-633 Costela da Praia / RO",2006-05-10,949.4164,87.35,237.35,103.66,Clinical Done,4,2.67,1751.96,24.2295,,3,1,O,+,True,False,False
28713,Milena Viana,16709835448,"Colônia de Vieira, 19
Oeste
47120-822 Gomes / DF",2004-08-06,,127.65,277.65,103.66,Uncovered,11,2.76,2657.76,25.1353,A,4,1,B,+,True,False,False
38664,Brenda Silva,49580632774,"Feira Gustavo Porto, 29
Vila Real 2ª Seção
75406-182 Azevedo do Campo / GO",2015-03-14,958.669,89.67,239.67,136.55,Capsuled,5,2.7,2045.03,24.5225,CS,4,0,B,-,False,True,False
77452,Maria Eduarda Carvalho,25607914399,"Vale Pinto, 795
Santa Monica
17068-085 da Cruz de Cavalcanti / PA",2014-07-26,987.2812,96.82,246.82,136.55,Uncovered,4,3.33,8347.08,30.8246,CS,5,0,AB,-,False,True,False
25645,Maria Sophia da Rocha,43859061224,"Largo de da Conceição, 601
Conjunto Jatoba
99057-341 Souza do Amparo / PI",2017-09-17,765.0032,41.25,191.25,136.55,,3,2.59,947.26,23.4248,X,3,1,A,-,False,True,False
23134,Ana Laura Souza,85126370480,"Conjunto Francisco Souza, 39
Beija Flor
71754-034 Cunha de das Neves / RN",2016-04-19,726.9067,31.73,181.73,112.89,,6,3.64,11391.47,33.869,DD,6,0,,-,False,True,True
34787,Maria Clara Almeida,21794508341,"Travessa João Felipe Vieira, 29
Cidade Jardim
53158358 Caldeira / TO",2004-01-15,966.0306,91.51,241.51,136.55,Capsuled,1,2.88,3808.08,26.2856,,4,1,O,+,False,True,False
94149,Gabriela Fernandes,70831469501,"Via Pinto, 97
São Luiz
91010-189 Jesus / PR",2004-09-02,980.1411,95.04,245.04,103.66,Uncovered,6,2.51,87.43,22.5649,DD,1,0,AB,+,True,False,False
70940,Gabriel Farias,76041289396,"Viaduto de Fogaça, 348
Cidade Nova
62817864 Farias / CE",2001-01-29,861.5729,65.39,215.39,112.89,Covered,3,3.36,8663.48,31.141,X,5,0,,+,False,True,True
11501,Luiza da Rosa,70921546858,"Rua de Pereira, 7
Vila Minaslandia
20861846 Cavalcanti / RO",2010-11-27,814.8686,53.72,203.72,103.66,Covered,4,2.62,1185.73,23.6632,B,3,1,O,+,True,False,False
83851,Francisco Cardoso,67350189400,"Estrada Cunha, 17
Caiçara - Adelaide
68597505 Pires / MS",2018-11-05,658.1488,14.54,164.54,103.66,Uncovered,4,2.98,4792.98,27.2705,DD,5,0,O,+,True,False,False
20333,Ana Carolina da Cunha,58379104250,"Morro Souza, 860
Dom Cabral
13620-071 Nogueira do Amparo / RN",2021-05-01,1097.5906,124.4,274.4,103.66,Covered,4,3.09,5884.56,28.3621,,5,1,B,-,True,False,False
30237,Rafael Rocha,38106759466,"Trecho Lorena Almeida, 790
Buraco Quente
63088532 Ramos / RO",2008-02-28,771.2944,42.82,192.82,103.66,Capsuled,2,2.8,3051.58,25.5291,B,4,1,AB,+,True,False,False
22879,Clarice da Rosa,4925178350,"Lago Igor Castro, 9
Barão Homem De Melo 2ª Seção
38706-811 Campos da Mata / SP",2020-07-07,1388.1618,197.04,347.04,103.66,Covered,7,2.89,3897.63,26.3751,X,4,0,O,+,True,False,False
94063,Ana Luiza Rocha,84352906700,"Viaduto de Moreira, 35
Grajaú
42715673 da Rosa / MS",2017-09-25,1269.6637,167.42,317.42,136.55,Uncovered,7,3.76,12668.76,35.1463,,6,1,AB,+,False,True,False
56736,Sr. Rafael Porto,36147859200,"Sítio de Campos, 8
Vila Jardim Alvorada
10657-269 Barbosa Grande / TO",2011-01-15,840.039,60.01,210.01,136.55,Clinical Done,1,3.35,8472.87,30.9504,DD,5,0,,+,False,True,False
29014,Sr. Augusto Moura,27341089687,"Ladeira Nogueira, 90
Vila Nova Gameleira 1ª Seção
55410357 da Cruz / PB",2006-04-10,1107.723,126.93,276.93,136.55,Capsuled,4,3.12,6235.19,28.7127,X,5,0,A,+,False,True,False
69415,Maria Julia Viana,7846135244,"Fazenda Jesus, 637
Jonas Veiga
41400251 Moraes / PI",2022-04-03,887.8453,71.96,221.96,103.66,Clinical Done,1,4.78,22865.05,45.3426,CS,7,0,AB,+,True,False,False
15185,Dra. Ana Sophia Freitas,68792310478,"Chácara Ana Luiza Nogueira
Paquetá
60452206 Carvalho / MA",2017-12-29,802.3258,50.58,200.58,136.55,Clinical Done,3,2.9,3998.81,26.4763,DD,4,0,AB,-,False,True,False
31044,Helena Souza,21943067813,"Lago Aragão, 33
Caiçaras
94712-920 Freitas dos Dourados / AL",2001-08-09,887.2785,71.82,221.82,112.89,Uncovered,5,3.03,5314.82,27.7923,DD,5,1,AB,+,False,True,True
60832,Laís Lima,89560317202,"Viaduto Freitas
Mineirão
20538770 Freitas do Amparo / AL",2022-01-30,1068.2728,117.07,267.07,136.55,Uncovered,6,2.77,2694.76,25.1723,B,4,1,B,+,False,True,False
18736,Ana Carolina Azevedo,38615092702,"Trecho Araújo, 10
Vila Paris
02857-377 Cardoso / RO",2018-02-02,1221.143,155.29,305.29,112.89,,4,4.31,18160.93,40.6384,CS,7,0,,+,False,True,True
30240,Joaquim Monteiro,26109587303,"Travessa Santos, 90
Liberdade
39258156 Ferreira da Serra / DF",2006-01-24,973.7396,93.43,243.43,136.55,Covered,6,4.99,24894.78,47.3723,A,7,1,,-,False,True,False
17107,Sra. Lara Castro,24378019604,"Fazenda Nicolas Gonçalves, 35
Guarani
17796304 Cardoso / RN",2018-12-30,993.8109,98.45,248.45,136.55,Uncovered,0,4.39,18887.21,41.3647,B,7,1,AB,+,False,True,False
45011,Esther Melo,74015829611,"Vale de Azevedo, 562
Custodinha
96058-007 Costela do Norte / GO",2007-11-29,1092.857,123.21,273.21,112.89,Covered,7,2.57,674.57,23.1521,,3,1,A,-,False,True,True
3703,Sr. Pedro Miguel da Luz,91634852060,"Travessa de da Mata, 32
Madri
42799-270 Novaes dos Dourados / BA",2013-11-10,1438.7449,209.69,359.69,136.55,Clinical Done,5,3.39,8878.2,31.3557,X,5,1,,-,False,True,False
76732,Mariana Lopes,43921670896,"Loteamento Freitas, 2
Lindéia
11170-826 Souza / SP",2000-04-18,1516.6108,229.15,379.15,136.55,Uncovered,6,3.16,6573.49,29.051,CS,5,0,A,-,False,True,False
37325,Isaac Ramos,52701643961,"Trecho de Vieira, 99
São Paulo
42903-824 da Rocha / BA",2013-01-06,660.1723,15.04,165.04,136.55,Clinical Done,5,2.97,4679.79,27.1573,,4,1,O,+,False,True,False
53200,Eduarda da Mata,4256783938,"Aeroporto de Fernandes, 40
Vila Inestan
27853-998 Correia da Praia / RJ",2010-10-25,1018.8278,104.71,254.71,103.66,Clinical Done,11,2.66,1575.57,24.0531,X,3,0,AB,+,True,False,False
40850,Sr. Bruno da Mota,40731289650,"Avenida Alícia Ferreira
Ventosa
52659-621 Moreira / CE",2004-11-23,830.4603,57.62,207.62,103.66,,4,6.47,39678.71,62.1562,DD,8,0,B,+,True,False,False
88139,Alana Silva,92467581020,"Trecho Davi Luiz Pires, 25
Marmiteiros
41197-664 Barros / MG",2022-08-01,834.1131,58.53,208.53,136.55,Clinical Done,5,6.28,37848.11,60.3256,A,8,1,B,+,False,True,False
36168,Dra. Maria Sophia Cardoso,92637105895,"Passarela Clarice Duarte, 4
Fazendinha
59239438 Ribeiro da Serra / PI",2004-06-12,981.9741,95.49,245.49,103.66,,4,5.49,29933.95,52.4114,B,8,0,O,+,True,False,False
28304,Dr. Isaac Duarte,35482169006,"Passarela Júlia da Cunha
Jardim Atlântico
05498060 Nunes / PI",2000-11-08,961.5814,90.4,240.4,103.66,Clinical Done,2,4.45,19518.6,41.9961,X,7,0,O,-,True,False,False
17574,Joaquim da Conceição,64528173026,"Lago Kamilly da Mota, 793
Serra Verde
51643-796 Teixeira do Norte / SE",2021-09-26,1017.3345,104.33,254.33,103.66,Clinical Done,10,3.21,7121.25,29.5987,B,5,0,B,+,True,False,False
30287,Luigi Cardoso,45231798088,"Viela Pedro da Mota, 315
Vila Suzana Segunda Seção
94465-200 da Conceição / ES",2021-06-13,818.0987,54.52,204.52,112.89,Covered,7,3.37,8728.38,31.2059,B,5,1,A,+,False,True,True
56573,Maria Vitória da Paz,96485012702,"Lago Sophia Nunes
Jardim Atlântico
37208251 Silveira / PB",2007-06-01,993.6513,98.41,248.41,136.55,Uncovered,2,4.72,22205.26,44.6828,B,7,1,AB,+,False,True,False
81201,Alexandre Fernandes,91037246543,"Aeroporto Lima, 75
Lajedo
03878156 da Costa do Galho / TO",2019-02-11,1070.4519,117.61,267.61,103.66,Uncovered,10,4.85,23525.78,46.0033,DD,7,1,B,+,True,False,False
29828,Thiago Melo,19870465366,"Trevo Sarah Cardoso
Barão Homem De Melo 1ª Seção
66245243 Azevedo da Prata / RO",2016-11-12,1177.5531,144.39,294.39,103.66,Clinical Done,6,3.28,7852.18,30.3297,B,5,0,B,-,True,False,False
30084,Clarice Moura,53927860140,"Núcleo de Moraes, 61
Alto Vera Cruz
40633-796 Souza / RS",2012-05-21,1321.4139,180.35,330.35,103.66,Uncovered,3,2.83,3368.86,25.8464,,4,1,A,+,True,False,False
58650,Isis Peixoto,23146095734,"Lago Ana Vitória da Rocha, 27
Horto Florestal
54454-942 Pinto / MT",2020-05-10,912.2044,78.05,228.05,136.55,,3,3.1,5982.47,28.46,B,5,1,B,-,False,True,False
7161,Bruno da Mota,14097238604,"Lagoa de Cardoso, 71
Anchieta
68728768 Melo / PI",2003-11-11,923.1182,80.78,230.78,112.89,Clinical Done,7,3.8,13016.06,35.4936,X,6,0,A,-,False,True,True
41609,Danilo Silva,58710493620,"Viela de Moraes, 386
Jardim Alvorada
77978-443 Pires / MA",2022-08-20,478.7276,-30.32,119.68,136.55,Capsuled,6,3.28,7866.52,30.344,CS,5,0,B,-,False,True,False
63605,Pedro Lucas Freitas,40138925615,"Colônia Sophie Campos, 52
Esperança
31106-688 Gomes do Amparo / MT",2006-04-21,880.5634,70.14,220.14,112.89,Clinical Done,5,2.96,4631.42,27.1089,DD,4,0,AB,+,False,True,True
61955,Bárbara Souza,53041789205,"Distrito Pedro Miguel Moreira, 99
Providencia
85201-044 Peixoto / CE",2020-02-15,895.4488,73.86,223.86,103.66,Capsuled,8,3.08,5870.26,28.3478,CS,5,1,AB,+,True,False,False
57673,Igor Silva,98643502774,"Vila João Pedro Fogaça, 1
Santa Rita De Cássia
72706-068 Viana de Goiás / AL",2018-12-21,913.7913,78.45,228.45,112.89,,1,6.76,42584.98,65.0625,DD,8,1,B,+,False,True,True
75204,Maria Monteiro,41576983048,"Área de Gomes
Pilar
95213921 Teixeira de Peixoto / AL",2007-08-12,885.4693,71.37,221.37,103.66,Covered,5,3.39,8934.1,31.4116,B,5,0,A,-,True,False,False
28731,Maysa Farias,31276940831,"Vila Cardoso, 55
Vila Jardim Alvorada
81230-190 da Cunha de Almeida / RJ",2016-01-11,778.2934,44.57,194.57,136.55,Capsuled,5,3.66,11602.1,34.0796,,6,1,B,-,False,True,False
53988,Agatha Ramos,20417869304,"Colônia Raul das Neves, 7
João Paulo Ii
35961-299 Monteiro das Flores / RN",2000-10-06,1096.6348,124.16,274.16,103.66,Capsuled,6,2.84,3401.91,25.8794,DD,4,1,B,+,True,False,False
85170,Rafaela Silveira,15870493684,"Fazenda Breno Aragão, 2
São Jorge 1ª Seção
59270939 Nascimento / PE",2005-06-22,1115.36,128.84,278.84,112.89,Uncovered,1,2.98,4821.75,27.2993,B,5,0,AB,+,False,True,True
45566,Brenda Mendes,16403927850,"Sítio Isabella Peixoto, 91
Boa União 2ª Seção
96797-478 Pinto / RR",2002-01-05,770.691,42.67,192.67,112.89,Clinical Done,6,4.09,15906.23,38.3837,B,6,1,O,-,False,True,True
46995,João Gabriel Ramos,1358629498,"Parque de Araújo, 1
Nova Vista
37767014 Dias / MG",2019-05-18,1178.289,144.57,294.57,136.55,Uncovered,7,3.28,7862.05,30.3396,B,5,1,A,+,False,True,False
29739,Stella Rezende,93187640575,"Estrada da Conceição, 3
Conjunto Califórnia I
19844-957 Lima / MT",2020-08-05,930.0696,82.52,232.52,136.55,Covered,6,3.37,8721.89,31.1994,B,5,1,O,-,False,True,False
97516,Joaquim Castro,71309528497,"Vila de Alves, 66
Vila Da Amizade
37075130 Barros / SE",2012-01-30,919.6935,79.92,229.92,112.89,Capsuled,5,3.44,9426.04,31.9035,X,5,0,O,-,False,True,True
30462,Alícia Costa,93254780132,"Parque Ana Vitória Nogueira, 62
Vila Piratininga Venda Nova
59827845 Viana / SP",2021-07-30,1100.0022,125.0,275.0,112.89,Uncovered,4,2.55,544.81,23.0223,X,2,0,O,+,False,True,True
56656,Henrique Ramos,53124796080,"Fazenda Maria Fernanda Barros, 84
Conjunto Serra Verde
75336-082 das Neves de da Paz / PE",2005-02-11,1277.9475,169.49,319.49,136.55,Capsuled,5,3.71,12150.48,34.628,A,6,1,,-,False,True,False
42688,Srta. Esther Fernandes,5289164324,"Trevo das Neves, 9
Vila Nova Cachoeirinha 3ª Seção
01475-370 Viana do Galho / DF",2006-08-13,956.843,89.21,239.21,136.55,Clinical Done,3,7.2,47045.01,69.5225,CS,9,0,B,+,False,True,False
15242,Luiz Gustavo Caldeira,83695470100,"Rodovia Pereira, 81
Tupi B
40877-623 Castro / SC",2021-06-20,839.8933,59.97,209.97,136.55,Clinical Done,5,6.61,41157.16,63.6347,,8,1,O,+,False,True,False
98253,Caroline Cardoso,42079361570,"Vereda Pires, 17
Vila São Geraldo
36492959 Teixeira do Norte / MG",2017-10-02,1206.6347,151.66,301.66,103.66,Covered,2,2.72,2217.89,24.6954,A,4,0,AB,+,True,False,False
30082,Esther Oliveira,18420976369,"Conjunto Moura, 23
Itaipu
83111-499 Moura / SC",2001-08-10,858.6618,64.67,214.67,103.66,Uncovered,5,2.84,3433.2,25.9107,A,4,0,AB,+,True,False,False
16370,Luiza Azevedo,80214653951,"Colônia Martins, 52
Vila Minaslandia
91698382 Moraes Alegre / MG",2013-03-05,967.5148,91.88,241.88,103.66,Covered,4,4.96,24609.28,47.0868,B,7,0,,+,True,False,False
12897,Luiz Henrique Dias,29064387150,"Rua Costa, 2
Novo São Lucas
05310-820 Campos das Pedras / SC",2016-11-13,,103.94,253.94,103.66,Clinical Done,4,2.84,3409.92,25.8874,CS,4,0,B,+,True,False,False
13682,Kevin Ferreira,91507842694,"Lago João Nunes, 65
Novo Ouro Preto
85398773 Novaes Paulista / MA",2019-02-27,1138.7821,134.7,284.7,136.55,Clinical Done,4,2.78,2794.6,25.2721,B,4,1,AB,+,False,True,False
99769,Sr. Emanuel Carvalho,86157430966,"Trevo Elisa das Neves, 1
Monsenhor Messias
42263064 da Rosa de Rocha / PR",2012-10-14,920.8728,80.22,230.22,103.66,Clinical Done,2,3.03,5356.82,27.8343,X,5,0,A,-,True,False,False
49895,Bryan das Neves,3419286740,"Vereda de Cunha, 51
Vila Coqueiral
61300-668 Fogaça do Amparo / BA",2022-11-09,922.5187,80.63,230.63,103.66,Covered,4,3.87,13741.71,36.2192,B,6,0,AB,-,True,False,False
7496,Dra. Maitê Costela,14378692031,"Recanto Farias, 63
Itapoa
26088280 Gomes / AC",2013-09-11,1165.7689,141.44,291.44,103.66,Covered,6,3.43,9283.88,31.7614,X,5,1,A,+,True,False,False
41054,Pedro Henrique Monteiro,27648301571,"Condomínio João Pedro da Cunha, 34
Funcionários
95921-317 Viana Alegre / AL",2006-01-25,1514.9515,228.74,378.74,136.55,Clinical Done,2,4.58,20849.66,43.3272,X,7,1,B,+,False,True,False
681,Maria Cecília Ferreira,18034276987,"Favela de Fernandes
Boa Viagem
97192-321 Santos da Prata / AM",2008-08-20,882.1323,70.53,220.53,136.55,Uncovered,6,3.22,7186.58,29.6641,DD,5,1,A,+,False,True,False
93328,Maria Cecília Pereira,65038241905,"Trecho de Souza, 97
Pilar
28670849 Cardoso / PB",2015-02-19,979.1894,94.8,244.8,103.66,Uncovered,9,3.32,8271.39,30.7489,CS,5,0,A,-,True,False,False
95597,Igor Oliveira,26431570871,"Jardim de da Conceição
Apolonia
23644-071 Cardoso da Mata / AP",2009-12-16,1045.8545,111.46,261.46,112.89,Uncovered,5,4.29,17940.89,40.4184,DD,7,1,AB,+,False,True,True
74746,Vitor Gabriel Teixeira,74506291867,"Sítio Rezende, 37
São Jorge 2ª Seção
47712794 Correia / MT",2008-11-11,826.775,56.69,206.69,136.55,Covered,6,3.28,7806.93,30.2844,DD,5,1,A,-,False,True,False
911,Leonardo Alves,90342861778,"Aeroporto Moreira, 87
Belmonte
73682129 Costela / MS",2003-11-08,849.2119,62.3,212.3,136.55,Clinical Done,7,2.61,1115.74,23.5932,CS,3,0,,+,False,True,False
36957,Maria Eduarda Barros,86073192568,"Trevo Ferreira, 23
Pindura Saia
55626-135 Farias / AP",2015-11-07,1000.2236,100.06,250.06,136.55,,6,3.3,8062.63,30.5401,DD,5,1,O,-,False,True,False
54561,Rafael Cavalcanti,28390764547,"Morro de Peixoto, 49
Pedreira Padro Lopes
34265375 Santos / BA",2013-08-06,959.7883,89.95,,112.89,,8,5.16,26630.44,49.1079,B,7,1,AB,+,False,True,True
51402,Dra. Júlia Santos,47562318026,"Viaduto de Pereira, 61
Anchieta
24115805 Mendes / MA",2010-07-08,1030.8067,107.7,257.7,136.55,Capsuled,4,3.86,13580.3,36.0578,CS,6,1,,+,False,True,False
86177,Dr. Luiz Henrique Vieira,89156273002,"Jardim da Rocha
Marajó
64076-837 Teixeira / DF",2009-03-18,912.8404,78.21,228.21,103.66,Clinical Done,7,2.5,37.14,22.5146,,1,1,O,-,True,False,False
98438,Maria Julia Moura,98435216098,"Distrito Daniel Cardoso
Dona Clara
57651224 Costa / PI",2001-07-20,1335.6413,183.91,333.91,112.89,Clinical Done,3,2.72,2173.2,24.6507,B,4,1,,+,False,True,True
32472,João Lucas Correia,94756183093,"Favela Moura, 171
Caiçara - Adelaide
37182-351 Monteiro de Porto / MG",2017-09-07,1004.8203,101.21,251.21,112.89,Clinical Done,8,2.59,910.06,23.3876,B,3,0,,-,False,True,True
83623,Clara Fogaça,40782539114,"Jardim Cardoso, 81
Camponesa 2ª Seção
66131-238 Barbosa / GO",2007-09-02,1198.6868,149.67,299.67,112.89,Covered,7,3.18,6812.69,29.2902,B,5,1,AB,+,False,True,True
61349,João Guilherme da Cruz,97203168450,"Quadra de Campos, 5
Vila Calafate
10852451 Rezende Grande / MA",2003-03-13,1095.0677,123.77,273.77,103.66,Uncovered,2,5.05,25525.33,48.0028,B,7,0,AB,-,True,False,False
64188,João Felipe Viana,27413809532,"Sítio Juliana Porto, 2
Silveira
67394-039 Oliveira de Castro / RJ",2017-06-14,1086.2586,121.56,271.56,103.66,Capsuled,3,4.14,16443.25,38.9208,CS,6,0,AB,+,True,False,False
34210,João Guilherme Sales,68450271371,"Jardim Maria Fernanda Nunes, 67
Cdi Jatoba
36888-217 Nogueira do Galho / PR",2010-09-16,1274.5145,168.63,318.63,103.66,Uncovered,5,2.69,1910.11,24.3876,CS,4,0,B,+,True,False,False
83040,Sra. Pietra Monteiro,1786495201,"Jardim Rocha, 56
Paquetá
40392-658 Peixoto / PE",2000-11-16,1175.0085,143.75,293.75,136.55,Uncovered,9,8.93,64362.78,86.8403,B,9,0,AB,+,False,True,False
91685,Maitê Barros,93081542642,"Loteamento das Neves, 14
Gutierrez
31485347 da Luz / MS",2013-11-02,1201.512,150.38,300.38,103.66,,7,4.14,16422.73,38.9002,,6,0,O,+,True,False,False
31475,Nicolas Sales,1738592405,"Setor da Mata, 7
São Bento
92993-400 da Luz / ES",2010-07-15,868.5908,67.15,217.15,112.89,Clinical Done,5,3.71,12089.41,34.5669,X,6,0,A,+,False,True,True
93134,Srta. Stephany da Cruz,75829160340,"Fazenda Beatriz Rodrigues
Aparecida
54193-600 Rodrigues de Goiás / BA",2014-06-08,831.5454,57.89,207.89,103.66,Uncovered,3,2.9,4050.15,26.5276,X,4,1,A,+,True,False,False
87990,Agatha da Cruz,38590167259,"Lago Caroline Castro, 614
Novo Santa Cecilia
57196-112 Fogaça / TO",2013-02-07,772.8477,43.21,193.21,136.55,Capsuled,8,3.3,7985.09,30.4626,DD,5,1,,+,False,True,False
62559,Paulo Porto,80754631966,"Sítio Silva
Vila Canto Do Sabiá
10356056 Jesus de Castro / RN",2021-08-24,1162.211,140.55,290.55,103.66,Covered,6,3.33,8360.87,30.8384,X,5,0,AB,-,True,False,False
57415,Helena Campos,71265843007,"Favela Bernardo Dias, 72
Das Industrias I
46106-081 Rezende das Pedras / RR",2013-01-07,621.1706,5.29,155.29,103.66,Clinical Done,8,2.96,4574.3,27.0518,CS,4,0,B,+,True,False,False
31651,Sra. Ana Laura da Mota,17435829005,"Morro da Mota, 2
Outro
72736783 Cunha da Praia / RN",2020-05-14,1007.249,101.81,251.81,136.55,Capsuled,6,5.89,33955.02,56.4325,B,8,1,O,+,False,True,False
60727,Leandro da Rosa,54601897211,"Feira Gomes, 39
Alta Tensão 1ª Seção
98896-880 Cavalcanti / PR",2021-02-14,651.4166,12.85,162.85,103.66,Uncovered,9,5.75,32537.94,55.0154,X,8,0,,-,True,False,False
93255,Luiz Felipe Silveira,38906412533,"Loteamento de Araújo, 67
Cachoeirinha
05223155 Cardoso / TO",2003-09-26,934.5009,83.63,233.63,136.55,,8,2.8,3030.29,25.5078,CS,4,0,O,+,False,True,False
32200,Alice Silva,9871345232,"Conjunto de Cardoso, 921
Novo Glória
55230795 Ramos do Oeste / RO",2009-08-15,921.1492,80.29,230.29,112.89,Uncovered,6,5.57,30700.66,53.1782,CS,8,0,O,+,False,True,True
21041,Erick Pereira,4278159323,"Distrito de Correia
Paulo Vi
85640-711 Costa / MA",2020-07-20,947.1975,86.8,236.8,103.66,Clinical Done,6,3.88,13866.48,36.344,B,6,1,O,-,True,False,False
82013,Lucas Gabriel Alves,79583612030,"Trevo Rocha, 174
Comiteco
43869720 Dias / AC",2011-01-20,1013.8306,103.46,253.46,103.66,Capsuled,7,2.85,3479.63,25.9571,X,4,1,B,-,True,False,False
15662,Rodrigo Alves,81375049666,"Estrada de Peixoto, 57
Buritis
38339-922 Porto de Goiás / MS",2006-02-02,796.1256,49.03,199.03,136.55,,3,2.83,3313.33,25.7908,A,4,0,A,+,False,True,False
73023,Rafael Viana,61079432507,"Passarela de Teixeira, 82
Nova Floresta
97112-173 Barros de Goiás / AM",2008-11-24,952.861,88.22,238.22,103.66,Uncovered,5,4.98,24788.38,47.2659,DD,7,1,O,+,True,False,False
59830,Pedro Cardoso,71602538417,"Pátio Caio Moraes, 518
Parque São Pedro
03931-321 Cardoso da Mata / DF",2003-07-13,704.3558,26.09,176.09,103.66,,5,8.15,56485.52,78.963,DD,9,0,O,+,True,False,False
7667,Lavínia Nascimento,93874625109,"Setor Ribeiro, 73
Beira Linha
78783-244 Porto / RO",2019-09-20,969.1846,92.3,242.3,103.66,,5,3.28,7855.56,30.3331,DD,5,1,,+,True,False,False
43377,Henrique da Costa,34918670296,"Ladeira Maria Fernanda Pereira, 89
Vila São Francisco
11357-969 Mendes / PE",2011-05-09,853.2522,63.31,,103.66,,7,2.56,643.12,23.1206,DD,3,1,B,+,True,False,False
45896,Lucas Gabriel Aragão,63728194573,"Favela Freitas, 848
Estrela
87766333 Moreira da Mata / RO",2013-02-21,1004.0282,101.01,251.01,103.66,Uncovered,5,3.2,6980.91,29.4584,B,5,1,AB,+,True,False,False
73847,Maria da Paz,97104253823,"Parque de Santos, 73
São Pedro
86476244 da Luz / PB",2018-09-28,1017.2356,104.31,254.31,112.89,,7,2.84,3411.68,25.8892,CS,4,1,O,+,False,True,True
40943,Isabella Farias,79825413050,"Aeroporto Ian Correia, 137
Unidas
10812150 Correia / ES",2020-01-03,1060.9529,115.24,265.24,103.66,Clinical Done,6,3.97,14765.85,37.2434,DD,6,0,B,+,True,False,False
54487,Daniel Dias,29837041650,"Viaduto Diogo Alves, 60
Bom Jesus
02235-429 Silveira / TO",2011-05-28,950.297,87.57,237.57,103.66,Clinical Done,4,4.54,20383.31,42.8608,X,7,0,O,+,True,False,False
23979,Levi Caldeira,83614952070,"Via da Luz, 40
Vila Antena Montanhês
70360-234 Cardoso de Nascimento / RO",2001-11-10,825.9831,56.5,206.5,103.66,,8,4.11,16167.23,38.6447,B,6,1,B,+,True,False,False
