record,name,cpf,address,birthday,Gluconise,H2B4,H356,HB_A56,Adrino_posina,Gamma_R,Nitro_K,H278,Positron_L,Plate,Factor_risk,norm_gamma_type,Blood_type,Blood_Rh,Low_Risk,Medium_Risk,High_Risk
50530,Rafael Lima,48925136791,"Trecho Clarice Carvalho, 665
Gameleira
18010-477 da Conceição / AL",2021-03-08,1191.915,147.98,297.98,37.5,Uncovered,8,5.1,26068.0,48.5455,B,7,1,,+,True,False,False
21049,Esther Moreira,97653201407,"Esplanada Amanda Viana, 63
Boa Vista
01910347 Castro / TO",2003-01-16,1079.585,119.9,269.9,37.5,Covered,6,2.88,3838.73,26.3162,DD,4,1,AB,+,True,False,False
50997,Clarice Farias,25839614700,"Praça Lima, 8
Lagoinha
28926143 da Cruz / PA",2010-08-21,1054.2239,113.56,263.56,48.33,Capsuled,3,3.68,11828.17,34.3057,B,6,1,AB,+,False,True,False
88620,Maria Eduarda da Rosa,14502673943,"Setor de Gomes, 69
Lajedo
13854250 Alves Grande / AP",2004-12-18,808.5104,52.13,202.13,48.33,Uncovered,5,3.52,10230.57,32.7081,,6,0,O,-,False,True,False
65327,Valentina Cardoso,86530491260,"Passarela Barbosa, 39
São Jorge 2ª Seção
50954-456 Sales Verde / PR",2000-03-23,562.2215,-9.44,140.56,48.33,Covered,6,3.11,6164.12,28.6416,B,5,1,B,+,False,True,False
87233,Milena Rocha,5748126958,"Recanto da Mota, 19
Lindéia
28669003 da Cruz da Mata / AC",2015-07-05,961.5161,90.38,240.38,37.5,Covered,3,3.53,10292.29,32.7698,CS,6,0,A,-,True,False,False
55905,Nicolas Moura,50894716220,"Trevo da Paz, 14
Alta Tensão 1ª Seção
73658-576 Ramos de Goiás / MT",2010-03-15,1138.1531,134.54,284.54,90.83,Covered,8,3.65,11528.09,34.0056,,6,1,O,-,False,True,True
8661,Luna da Paz,46705281901,"Vale Pinto, 6
Varzea Da Palma
91132416 da Costa / AL",2009-08-15,1060.2046,115.05,265.05,37.5,Uncovered,2,2.92,4219.78,26.6973,X,4,1,,+,True,False,False
73700,Kaique Pinto,30984527141,"Lagoa Nicolas Lopes, 43
Taquaril
25496650 Moura da Praia / AL",2006-01-03,1002.3517,100.59,250.59,48.33,Covered,7,2.93,4327.5,26.805,,4,1,B,+,False,True,False
40404,Beatriz Castro,8651342942,"Núcleo Marcela Novaes, 13
Novo Aarão Reis
98337-486 Dias Alegre / CE",2015-10-02,875.7449,68.94,218.94,48.33,Capsuled,6,3.05,5502.42,27.9799,CS,5,0,A,+,False,True,False
84951,Stella Cardoso,74529610802,"Núcleo Duarte, 36
Laranjeiras
71748-878 da Cruz de Porto / PE",2016-11-22,908.0436,77.01,227.01,37.5,Clinical Done,5,3.24,7387.83,29.8653,DD,5,1,AB,+,True,False,False
89384,Joana Almeida,95348601748,"Conjunto de Freitas, 3
Jardim São José
54354-703 Vieira do Norte / RN",2015-07-04,980.8617,95.22,245.22,37.5,Uncovered,7,3.18,6826.58,29.3041,X,5,1,A,-,True,False,False
67404,Dr. Vicente Fogaça,48723950188,"Estrada de Araújo, 855
Vila Maloca
95785-756 Fogaça da Serra / DF",2010-12-12,,33.4,183.4,37.5,Covered,10,3.81,13165.03,35.6425,X,6,0,AB,+,True,False,False
65284,Nina da Luz,73215690470,"Loteamento Larissa Silva, 65
Prado
20530728 Castro Alegre / MS",2010-04-09,1106.4283,126.61,276.61,48.33,Capsuled,7,2.67,1750.68,24.2282,DD,3,1,AB,+,False,True,False
21341,Maria Sophia Nascimento,90185643205,"Chácara Novaes
Céu Azul
94037-975 Lima de Minas / AC",2004-06-06,617.6852,4.42,154.42,90.83,Covered,5,3.26,7616.09,30.0936,CS,5,0,,-,False,True,True
58260,Sra. Ana Luiza Correia,65104723844,"Vereda Barbosa, 877
Barro Preto
81555-319 Mendes / TO",2004-09-26,828.8987,57.22,207.22,37.5,,4,2.63,1338.03,23.8155,DD,3,0,AB,+,True,False,False
33177,Gabriela da Mota,68791502330,"Conjunto Erick Fernandes, 7
Parque São Pedro
53905-000 Moura de Moraes / MS",2005-02-23,1062.6579,115.66,265.66,48.33,Clinical Done,9,2.74,2372.53,24.85,X,4,1,A,+,False,True,False
73716,Maria Alice Silva,87956120330,"Estrada Barros, 51
Conjunto Novo Dom Bosco
10414867 Moura de Cardoso / MA",2001-10-21,686.2519,21.56,171.56,37.5,,5,2.86,3575.83,26.0533,,4,1,AB,+,True,False,False
85855,Cauã da Costa,72645819346,"Estrada Evelyn da Cruz, 90
Vila Maria
14688-515 Nascimento / DF",2019-07-29,934.1663,83.54,233.54,48.33,,3,2.63,1350.95,23.8285,DD,3,0,AB,+,False,True,False
22455,Mariane Ribeiro,84601359260,"Aeroporto de Pinto, 25
Delta
06064-145 Costela / AM",2010-01-27,1193.4294,148.36,298.36,48.33,Uncovered,2,3.66,11655.65,34.1331,B,6,1,B,+,False,True,False
5953,Noah Novaes,12306784507,"Trevo Otávio Porto, 9
Vila São Gabriel
06453-289 Aragão da Praia / PE",2008-09-17,1086.7458,121.69,271.69,37.5,Clinical Done,4,2.51,151.31,22.6288,DD,2,0,O,-,True,False,False
60005,Eduarda Ferreira,35726810490,"Núcleo de Fernandes, 8
Vila Nova Paraíso
97203-600 Araújo do Norte / RR",2002-04-29,1129.3712,132.34,282.34,37.5,,4,2.84,3396.84,25.8743,DD,4,1,B,+,True,False,False
75830,Sr. Yago Pinto,51307426808,"Colônia de Correia, 48
Maria Virgínia
28555-772 da Costa das Pedras / BA",2017-09-01,1238.13,159.53,309.53,37.5,Clinical Done,7,3.37,8698.81,31.1763,X,5,1,AB,-,True,False,False
62273,Benjamin Ribeiro,46371502808,"Condomínio Pires
Novo São Lucas
38015-267 Souza da Praia / MS",2005-08-19,998.8795,99.72,249.72,48.33,,4,6.13,36329.08,58.8066,DD,8,1,O,+,False,True,False
71948,Luana Freitas,20879416530,"Área Pires, 22
São Cristóvão
18226-499 Nunes / MA",2009-05-06,1145.1038,136.28,286.28,90.83,Uncovered,4,4.02,15224.47,37.702,DD,6,0,B,-,False,True,True
47078,Heitor Martins,12570896330,"Conjunto Rodrigues, 46
Cdi Jatoba
33182-868 Barros do Oeste / RO",2006-10-05,1278.9441,169.74,319.74,37.5,,3,3.35,8564.36,31.0419,DD,5,1,AB,+,True,False,False
84841,Felipe da Rocha,16243705943,"Praça de Rocha, 10
Vila Madre Gertrudes 3ª Seção
50214436 Rodrigues / RR",2020-08-24,945.9745,86.49,236.49,37.5,Capsuled,6,3.99,14898.72,37.3762,CS,6,0,O,+,True,False,False
44602,Camila da Rosa,49567180393,"Morro Cardoso
Granja Werneck
03811-565 Gonçalves do Sul / PA",2010-04-26,1066.1241,116.53,266.53,48.33,Uncovered,2,3.05,5560.63,28.0381,CS,5,0,O,+,False,True,False
93163,Sra. Lara Pinto,40871659301,"Pátio Martins, 59
Marilandia
91655-167 Viana / TO",2019-08-11,1039.3036,109.83,259.83,37.5,Capsuled,5,2.81,3082.51,25.56,B,4,0,O,+,True,False,False
18598,Murilo Barbosa,2713869595,"Chácara Aragão
São Jorge 1ª Seção
19384-314 Ferreira Alegre / RN",2009-12-11,1245.4531,161.36,311.36,48.33,Clinical Done,4,4.23,17349.82,39.8273,A,6,1,A,+,False,True,False
73235,Ana Júlia Moreira,30815724950,"Passarela Fernanda Cardoso, 51
Vila Das Oliveiras
12592370 Martins Paulista / MT",2018-03-13,1042.28,110.57,260.57,90.83,Covered,4,2.82,3215.93,25.6934,DD,4,1,AB,+,False,True,True
91545,Lucca Cavalcanti,26413859709,"Parque Luna Souza, 60
Dom Joaquim
22268112 da Conceição / DF",2003-09-28,859.9236,64.98,214.98,48.33,Uncovered,4,2.51,75.07,22.5526,CS,1,0,O,+,False,True,False
85285,Paulo Ribeiro,87961034269,"Esplanada Rodrigues, 47
Olhos D'água
96382847 Porto / AP",2021-01-12,941.3734,85.34,235.34,37.5,Clinical Done,3,3.24,7391.33,29.8688,A,5,1,B,+,True,False,False
75284,Luiz Henrique da Rocha,34072915823,"Colônia Correia, 34
Camponesa 1ª Seção
31123-889 Santos Alegre / SP",2011-09-23,1077.8654,119.47,269.47,90.83,Covered,4,4.94,24442.66,46.9202,A,7,0,O,+,False,True,True
79274,Vitória Santos,20673159434,"Núcleo Costela, 15
Virgínia
60498287 Moura / MG",2017-01-30,738.8213,34.71,184.71,37.5,,3,2.72,2251.65,24.7291,DD,4,1,B,-,True,False,False
25790,João Guilherme Rodrigues,38715469093,"Trecho João Felipe Gonçalves, 2
Embaúbas
01481331 Castro / MT",2018-07-18,847.2703,61.82,211.82,37.5,Uncovered,5,3.37,8689.3,31.1668,B,5,1,O,+,True,False,False
27099,Raquel Vieira,63781029450,"Lagoa de Gonçalves, 93
Jardim Vitoria
87796563 da Cruz / AM",2020-08-17,920.8533,80.21,230.21,48.33,Clinical Done,3,2.61,1082.4,23.5599,DD,3,1,,+,False,True,False
33654,Sr. Caio da Luz,52603987186,"Lagoa Barbosa
Universitário
81955147 Cardoso / MS",2009-05-02,1117.3165,129.33,279.33,48.33,Clinical Done,2,2.93,4287.05,26.7646,DD,4,0,,+,False,True,False
85231,Clara Viana,34570296106,"Viaduto Erick Sales, 600
Universitário
64796-777 Martins / RS",2013-07-01,374.3753,-56.41,93.59,48.33,Covered,3,3.1,5974.62,28.4521,CS,5,1,A,-,False,True,False
22274,Cauã da Luz,83401679520,"Vila Novaes, 70
Cenaculo
22513104 Rodrigues / AM",2018-04-02,996.1955,99.05,249.05,48.33,Clinical Done,7,4.07,15684.36,38.1619,B,6,1,A,+,False,True,False
10624,Anthony Jesus,40519728602,"Lago Ana Beatriz Alves, 9
Bairro Das Indústrias Ii
14539-829 Silva / BA",2010-04-16,714.0432,28.51,178.51,48.33,Uncovered,2,4.43,19279.81,41.7573,A,7,1,AB,+,False,True,False
38317,Maria Fernanda Correia,64982017387,"Passarela Carvalho, 3
Padre Eustáquio
76744-631 Nunes / MS",2010-06-01,1491.3807,222.85,372.85,37.5,Covered,4,4.8,23048.62,45.5261,B,7,1,AB,+,True,False,False
25380,João Felipe Ferreira,38504271960,"Esplanada de Costela, 7
Fazendinha
63997509 Oliveira / PE",2009-09-09,1140.9169,135.23,285.23,37.5,Covered,7,3.16,6666.89,29.1444,DD,5,1,B,-,True,False,False
97108,Mariane da Cruz,96748235146,"Colônia Monteiro, 5
Vila Maria
11707-609 Silva / RR",2014-03-23,765.7623,41.44,191.44,90.83,Covered,7,2.85,3474.05,25.9515,B,4,1,B,-,False,True,True
72908,Letícia Ramos,71263508995,"Área Duarte, 627
Centro
96099-406 Ramos / RS",2000-08-03,956.43,89.11,239.11,48.33,,4,4.81,23153.62,45.6311,,7,1,AB,-,False,True,False
32295,Alexandre Cardoso,13475902699,"Conjunto Melo, 55
Universo
97091-946 Silva / AP",2021-09-05,1110.3548,127.59,277.59,37.5,Uncovered,5,3.38,8790.33,31.2678,B,5,1,AB,-,True,False,False
69928,Sr. Juan Silva,92867513030,"Recanto da Costa, 56
Boa Viagem
00482395 da Costa de Lima / RO",2004-04-27,1259.6374,164.91,314.91,90.83,Clinical Done,5,2.73,2352.59,24.8301,CS,4,1,AB,+,False,True,True
99150,Ana Laura Cavalcanti,71054923680,"Residencial de da Cunha, 19
Nova Cachoeirinha
44378-554 Fernandes de Peixoto / AP",2003-09-25,905.2907,76.32,226.32,48.33,Clinical Done,3,3.48,9865.25,32.3428,DD,6,1,A,+,False,True,False
73692,Sr. Paulo Araújo,84193267040,"Esplanada de Almeida, 67
Silveira
87992-176 Lopes de Ribeiro / ES",2014-08-10,1085.6581,121.41,271.41,90.83,Covered,3,3.41,9128.38,31.6059,DD,5,0,O,+,False,True,True
36144,Dra. Evelyn da Costa,76940152334,"Sítio de Moreira, 40
Comiteco
87335827 da Paz / SE",2007-05-27,1565.2005,241.3,391.3,48.33,Clinical Done,5,3.06,5618.3,28.0958,B,5,0,,-,False,True,False
7834,Pietro da Luz,21785960377,"Largo de Jesus, 9
Mirante
71253-530 Castro / TO",2007-03-15,1062.5063,115.63,265.63,37.5,Covered,8,4.93,24329.46,46.807,DD,7,0,A,+,True,False,False
62555,Sr. Gabriel Pinto,1789264502,"Colônia Cecília Lopes, 509
Nova Pampulha
10788953 Ramos da Mata / MT",2012-12-12,869.068,67.27,217.27,48.33,Uncovered,4,5.88,33807.42,56.2849,A,8,0,AB,+,False,True,False
12579,Dr. Francisco Moura,34960751800,"Loteamento de da Luz, 79
Jardim Felicidade
10831-852 Gonçalves de Melo / CE",2002-06-29,1070.9481,117.74,267.74,90.83,,7,4.5,20027.92,42.5054,B,7,1,AB,+,False,True,True
3239,Maria Julia Cavalcanti,31698452098,"Parque Julia Santos
Ademar Maldonado
27167524 Santos do Sul / RO",2007-02-17,1016.6034,104.15,254.15,37.5,Clinical Done,4,3.15,6550.26,29.0278,X,5,0,AB,+,True,False,False
78833,Sr. Erick Costa,53612784080,"Quadra de Costela, 9
Manacas
39067542 Fogaça / RS",2000-06-25,1448.058,212.01,362.01,37.5,Uncovered,4,3.02,5202.23,27.6797,CS,5,0,O,-,True,False,False
77190,Davi Farias,71896023487,"Quadra Moraes
Nossa Senhora Da Aparecida
14822920 Moreira / MG",2010-03-17,1160.8023,140.2,290.2,37.5,Covered,4,4.17,16737.29,39.2148,B,6,0,O,+,True,False,False
54122,Nicole Moraes,4782395132,"Praia de Martins, 56
Vila Inestan
50776-133 Cavalcanti / CE",2012-04-22,680.398,20.1,170.1,37.5,,5,2.52,259.22,22.7367,DD,2,1,AB,+,True,False,False
21084,Theo Pereira,70134586948,"Vereda Oliveira
Delta
62151-578 Silva / CE",2002-08-22,1181.0033,145.25,295.25,37.5,Clinical Done,3,2.91,4156.1,26.6336,,4,1,O,+,True,False,False
14711,Enzo Gabriel Silveira,30572946180,"Feira Moura, 35
Monsenhor Messias
62439509 Rezende / DF",2010-06-18,983.3948,95.85,245.85,48.33,Covered,3,2.55,494.57,22.9721,,2,1,O,+,False,True,False
33745,Bianca Silveira,75134298637,"Avenida de da Luz, 126
Lagoa
12044-417 Martins do Amparo / RN",2006-07-04,940.0715,85.02,235.02,48.33,Covered,4,5.0,25019.69,47.4972,DD,7,1,,+,False,True,False
14523,Dra. Kamilly Cavalcanti,46139257034,"Condomínio de Cardoso, 83
São Lucas
23884-831 Araújo / PR",2016-03-30,1097.5312,124.38,274.38,37.5,Clinical Done,6,2.59,889.78,23.3673,B,3,0,B,+,True,False,False
63885,Ana Laura das Neves,6513498260,"Feira de Correia
Alta Tensão 2ª Seção
19736828 Moreira de Moura / AC",2002-07-30,953.6752,88.42,238.42,37.5,Clinical Done,10,5.29,27913.63,50.3911,,7,1,A,-,True,False,False
63929,Alana da Paz,91864203560,"Setor Cauã Cunha, 72
Tupi A
86818-299 Cunha / RR",2022-08-07,921.8196,80.45,230.45,37.5,Covered,4,3.09,5911.14,28.3886,DD,5,1,O,+,True,False,False
74343,Yago Mendes,87562493146,"Feira Ana Júlia Ramos, 25
Mantiqueira
14799134 Silva / GO",2020-08-03,1298.5709,174.64,324.64,48.33,Clinical Done,2,3.21,7090.04,29.5675,DD,5,0,A,+,False,True,False
90810,Pedro Lucas Cardoso,37825610903,"Fazenda Correia, 28
Canaa
15107603 Pinto de Azevedo / MA",2020-10-14,813.3622,53.34,203.34,48.33,Uncovered,4,6.27,37720.07,60.1976,B,8,1,O,+,False,True,False
64952,Beatriz Monteiro,83241650707,"Estrada Nascimento, 73
Serra
59180-070 Barbosa de Freitas / PA",2014-08-31,989.6734,97.42,247.42,48.33,Covered,4,3.2,7028.51,29.506,,5,0,,-,False,True,False
31193,Ian Carvalho,89503162424,"Núcleo Duarte, 89
Savassi
26252945 Rodrigues do Norte / SE",2008-01-30,636.9127,9.23,159.23,37.5,Uncovered,2,3.15,6474.99,28.9525,DD,5,0,O,+,True,False,False
36937,Alexia Costela,28365910489,"Aeroporto Alana Aragão, 42
Milionario
68788-706 Silveira / DF",2010-06-27,1182.6803,145.67,295.67,90.83,Uncovered,8,3.51,10103.86,32.5814,B,6,0,B,+,False,True,True
75066,Levi Peixoto,42569318051,"Feira Martins, 16
Ouro Minas
63539989 Moura / PA",2017-11-30,1095.5452,123.89,273.89,37.5,Clinical Done,7,4.64,21457.62,43.9351,B,7,0,AB,-,True,False,False
89892,Theo Viana,42136957864,"Esplanada Lopes
Ipe
05460586 Nascimento dos Dourados / MG",2012-03-25,696.8379,24.21,174.21,37.5,Uncovered,2,2.69,1926.94,24.4044,DD,4,1,AB,+,True,False,False
31118,Alana Barros,65248391709,"Trevo de Peixoto
Distrito Industrial Do Jatoba
15505-479 das Neves / MT",2020-04-14,960.8843,90.22,240.22,48.33,Uncovered,3,2.54,440.54,22.918,DD,2,0,A,-,False,True,False
44906,Sr. João Pinto,58971263482,"Chácara de Mendes, 773
São Jorge 3ª Seção
16864120 Porto das Pedras / DF",2007-05-24,985.965,96.49,246.49,48.33,,1,5.03,25331.03,47.8085,X,7,0,O,-,False,True,False
29008,Sr. Diogo Costa,85160972340,"Vale Henrique Carvalho, 7
Vila Jardim Montanhes
84229-851 Carvalho das Pedras / CE",2002-03-15,1131.7259,132.93,282.93,37.5,Uncovered,4,5.14,26431.04,48.9085,B,7,1,,+,True,False,False
8223,Maria Alice Campos,93168074500,"Rua Viana, 108
Conjunto São Francisco De Assis
14996922 da Rosa de Almeida / SE",2002-05-01,848.5454,62.14,212.14,90.83,Covered,7,3.53,10335.25,32.8127,,6,0,,+,False,True,True
73205,Thiago Lopes,52893604170,"Viela da Costa, 2
Vila Satélite
67487973 Fogaça do Oeste / BA",2000-05-26,1032.0039,108.0,258.0,90.83,Uncovered,6,2.99,4938.68,27.4162,B,5,0,AB,+,False,True,True
16554,Rebeca Nunes,78120563417,"Chácara Bianca Correia, 74
Vila Copasa
59042-971 Viana da Mata / MT",2016-10-19,798.4527,49.61,199.61,48.33,Covered,6,2.9,4014.72,26.4922,X,4,0,AB,-,False,True,False
36598,Brenda Cunha,50287961303,"Vila Silva
Vila Tirol
98179-291 da Conceição do Norte / AP",2008-09-25,1021.7724,105.44,255.44,48.33,Capsuled,6,2.88,3800.73,26.2782,,4,0,A,+,False,True,False
99574,João Guilherme Ramos,71468350900,"Viela de Martins, 25
Mangueiras
28807863 da Mata da Serra / MG",2021-05-07,1077.0661,119.27,269.27,37.5,Covered,2,4.35,18506.15,40.9837,B,7,1,,-,True,False,False
31810,Luiz Fernando Carvalho,18720643969,"Favela Cauê Monteiro, 3
Conjunto Floramar
99762-579 Vieira de Gonçalves / SP",2011-05-06,1343.2681,185.82,335.82,37.5,Uncovered,2,4.06,15591.0,38.0685,X,6,0,A,+,True,False,False
6900,Sr. Lorenzo Jesus,59217304832,"Alameda de Fogaça
Alto Das Antenas
05718-188 da Rosa das Flores / AC",2014-06-30,575.953,-6.01,143.99,90.83,Clinical Done,5,2.55,502.55,22.9801,DD,2,0,B,+,False,True,True
10091,Ana Fernandes,86423571007,"Parque Pietra Cavalcanti, 46
Santo Antônio
72729527 Aragão do Sul / AP",2012-01-31,1406.8666,201.72,351.72,37.5,,4,4.87,23763.39,46.2409,A,7,1,AB,-,True,False,False
49846,Bruna da Mata,18630574984,"Travessa de Moura
Conjunto Paulo Vi
32631154 Ferreira Verde / RS",2021-10-27,583.949,-4.01,145.99,90.83,Clinical Done,6,3.6,11021.05,33.4985,X,6,1,B,-,False,True,True
86404,Manuela Barros,56937421800,"Núcleo da Mata, 22
Nova Gameleira
00250-752 Almeida / PB",2007-12-23,885.3098,71.33,221.33,37.5,,4,5.39,28956.43,51.4339,B,7,1,O,+,True,False,False
39519,Sra. Lívia Dias,42875906356,"Praia da Rosa, 83
Jardim Dos Comerciarios
43654-664 da Paz do Amparo / AP",2002-10-03,822.2763,55.57,205.57,48.33,Uncovered,2,3.79,12926.81,35.4043,B,6,1,AB,+,False,True,False
16790,Luigi Lima,65384129719,"Praça de Lima, 9
Dom Cabral
11831-831 Souza da Praia / AM",2017-05-26,726.2336,31.56,181.56,48.33,Capsuled,6,2.83,3333.45,25.8109,X,4,1,B,+,False,True,False
28599,Luigi Santos,28695431070,"Parque Emanuel da Rosa, 27
Aeroporto
72198333 Sales / MA",2020-05-19,938.0646,84.52,234.52,90.83,Clinical Done,4,2.56,655.62,23.1331,DD,3,1,A,+,False,True,True
37186,Breno Correia,45923780160,"Rodovia de Farias, 87
Conjunto Lagoa
29262524 Ramos / TO",2007-03-29,1210.8642,152.72,302.72,90.83,,1,3.8,13062.56,35.5401,CS,6,0,A,+,False,True,True
93648,Maysa da Paz,78501249602,"Lago de Pires
Vila Puc
65666757 Correia / RS",2017-05-14,797.2986,49.32,199.32,48.33,Covered,5,2.69,1883.8,24.3613,DD,3,0,B,+,False,True,False
15247,Pietro Silveira,15079843241,"Viela Campos, 59
Jardim Felicidade
70472-299 Costela / AC",2021-05-14,939.1152,84.78,234.78,48.33,Clinical Done,2,4.5,20024.25,42.5018,X,7,1,O,+,False,True,False
4236,Sr. Juan Farias,51678493228,"Travessa Cardoso, 73
Mangueiras
26320617 da Cruz da Serra / AM",2013-09-26,1356.2847,189.07,339.07,37.5,Uncovered,7,2.88,3849.83,26.3273,DD,4,0,B,+,True,False,False
24864,João Gabriel Farias,74850163262,"Sítio Gomes, 49
Lagoinha
40152-503 da Conceição Paulista / PE",2002-06-09,629.3091,,157.33,37.5,Covered,4,4.47,19759.96,42.2375,CS,7,1,O,-,True,False,False
15419,Heitor Gomes,54280197601,"Favela Gabrielly Costa, 821
Vila Real 1ª Seção
45129-567 Cardoso / PI",2020-04-18,869.436,67.36,217.36,48.33,Uncovered,5,3.89,13904.01,36.3815,B,6,1,AB,+,False,True,False
99253,Ana Luiza Correia,57946013299,"Recanto Sabrina Moraes, 36
Floramar
55235138 Cardoso / PR",2005-11-16,1136.6365,134.16,284.16,48.33,Covered,6,2.99,4923.8,27.4013,CS,5,1,,+,False,True,False
84659,Nina Caldeira,9463217878,"Via de Cardoso, 720
Apolonia
01835-507 Sales de Fogaça / MS",2006-12-09,776.4384,44.11,194.11,90.83,Uncovered,4,4.97,24762.26,47.2398,X,7,0,AB,+,False,True,True
86825,Marcela Cardoso,20534186726,"Estação de Moraes, 559
Vila Pilar
94419683 Souza / AC",2011-01-28,1139.0252,134.76,284.76,37.5,Covered,11,3.52,10256.47,32.734,X,6,1,,+,True,False,False
6269,João Felipe Moreira,14803596700,"Travessa de Rezende, 51
Pongelupe
57453-734 Barros / PI",2015-04-08,988.5286,97.13,247.13,48.33,Covered,8,3.32,8258.16,30.7357,X,5,0,O,-,False,True,False
83762,Sr. Lucas Gabriel Moraes,81503462790,"Distrito Gabrielly Duarte, 71
Céu Azul
46585-231 Nogueira / MS",2021-10-17,933.9036,83.48,233.48,37.5,Covered,3,2.61,1144.16,23.6217,DD,3,1,,+,True,False,False
62719,Valentina Cavalcanti,84210539651,"Setor Larissa Pires, 85
Vila Atila De Paiva
57741054 da Rosa / SE",2012-06-08,1193.4894,148.37,298.37,48.33,Clinical Done,6,4.49,19937.51,42.415,X,7,1,A,-,False,True,False
22547,Erick Moura,24903581624,"Residencial de Azevedo, 9
Ambrosina
22805-652 Gonçalves Verde / AP",2009-01-24,1130.6142,132.65,282.65,48.33,Clinical Done,2,4.01,15165.6,37.6431,,6,0,AB,+,False,True,False
19198,Alexandre Nunes,9164375234,"Avenida Carvalho, 5
Lourdes
88186801 Silveira / MA",2020-09-15,879.2385,69.81,219.81,37.5,Uncovered,4,2.9,4053.77,26.5313,CS,4,1,AB,+,True,False,False
81196,Julia Azevedo,69081537202,"Loteamento Clarice Correia, 3
Pousada Santo Antonio
20530-615 Costela do Oeste / PB",2013-12-20,1034.2697,108.57,258.57,48.33,Covered,6,2.78,2798.03,25.2755,B,4,0,O,+,False,True,False
81164,Otávio da Mota,92165473837,"Passarela Lavínia Duarte
Petropolis
39347523 Rezende de Jesus / AC",2021-05-15,1128.2986,132.07,282.07,48.33,Uncovered,4,4.52,20263.67,42.7412,DD,7,1,O,-,False,True,False
72330,Igor Monteiro,21804695785,"Trevo Duarte, 9
João Alfredo
20409744 das Neves / RR",2016-06-09,1019.75,104.94,254.94,48.33,Capsuled,7,4.27,17769.2,40.2467,X,7,0,B,+,False,True,False
55933,Beatriz Novaes,81475639228,"Fazenda Maria Eduarda Ferreira
Conjunto Novo Dom Bosco
08089688 da Cruz / RO",2016-08-08,1059.7661,114.94,264.94,37.5,Clinical Done,8,2.55,525.64,23.0031,DD,2,1,A,+,True,False,False
4469,Marcela Dias,41983205605,"Conjunto Marcelo da Cunha, 77
Pongelupe
93131-817 Farias da Prata / PI",2013-01-13,805.5842,51.4,201.4,90.83,Covered,7,3.85,13553.39,36.0309,B,6,0,O,+,False,True,True
86475,Dr. Pietro Barros,51683402707,"Vereda de Azevedo, 88
Paulo Vi
55587678 Azevedo / GO",2015-06-09,759.9475,39.99,189.99,48.33,Uncovered,6,3.47,9675.03,32.1525,CS,5,1,A,-,False,True,False
24595,Isabel Mendes,36754198001,"Campo de Duarte, 3
Santa Amelia
05327-279 Rodrigues de da Cruz / PB",2016-06-14,870.4518,67.61,217.61,37.5,,2,2.67,1686.73,24.1642,B,3,0,B,+,True,False,False
19911,Leonardo Costela,69108735212,"Morro de Mendes, 30
Monte Azul
76368-977 Nascimento do Campo / PB",2002-07-22,951.8749,87.97,237.97,90.83,Clinical Done,4,3.23,7342.61,29.8201,CS,5,1,O,+,False,True,True
33323,Luiz Felipe Moura,80712346996,"Avenida Silveira, 94
Pirineus
14495-174 Silveira de Viana / AC",2005-01-03,1343.7919,185.95,335.95,37.5,Uncovered,6,4.0,15049.19,37.5267,DD,6,0,A,+,True,False,False
5270,Emanuel Teixeira,89260734169,"Travessa Araújo
Vila Aeroporto Jaraguá
89494-461 Santos das Flores / RS",2003-10-29,1079.9421,119.99,269.99,37.5,Capsuled,3,2.8,2996.79,25.4743,B,4,1,AB,+,True,False,False
32126,Catarina Cunha,72108539603,"Viela Cauã Campos, 25
Ouro Preto
63576-456 Vieira / SP",2005-03-29,1343.9144,185.98,335.98,37.5,Uncovered,8,3.85,13517.71,35.9952,A,6,1,AB,+,True,False,False
14606,Dra. Amanda Martins,2417895323,"Pátio da Costa, 12
Cenaculo
40702-175 Farias de da Mata / BA",2021-11-25,1032.3407,108.09,258.09,37.5,Clinical Done,3,2.87,3769.46,26.247,A,4,1,AB,-,True,False,False
94614,Maria Julia Carvalho,72805916476,"Praia de Castro, 27
Universo
26762-303 Moraes / MG",2010-07-13,1121.333,130.33,280.33,90.83,Capsuled,4,2.83,3323.84,25.8013,B,4,1,,-,False,True,True
69053,Levi Aragão,59134260706,"Núcleo Thiago Duarte, 1
Camponesa 2ª Seção
83653898 Carvalho de Minas / MT",2016-01-14,,123.01,273.01,48.33,,4,3.1,5996.09,28.4736,,5,1,A,+,False,True,False
17527,Eloah Alves,5318276407,"Rodovia de Fernandes, 89
Eymard
96326148 Martins / RO",2009-10-22,1195.2974,148.82,298.82,37.5,Clinical Done,4,2.65,1508.65,23.9862,DD,3,0,,+,True,False,False
28198,Henrique Aragão,87306519484,"Rodovia Emanuella Campos, 2
Havaí
39597-626 Carvalho de Goiás / MA",2004-03-28,893.9988,73.5,223.5,37.5,Clinical Done,6,5.17,26696.5,49.174,CS,7,0,AB,+,True,False,False
677,Pedro Miguel Araújo,12657409849,"Parque Luiz Otávio da Rosa, 83
Vila Maria
30115-027 Moura / MA",2012-03-10,759.1455,39.79,189.79,48.33,Uncovered,6,2.63,1273.94,23.7514,CS,3,0,AB,+,False,True,False
